Order ID,Branch Location,Business Name,Is Deleted,Item ID,Item Name,Item Price,Order Item Number,Item Status,Packed Quantity,Quantity,Total Price,Order Date,Order Region,Order Local Area
2540,Lagos,Ecopeaks Limited,FALSE,6008628009e73f2f7a595e1a,Indomie Hungry Man Chicken Flavour,3631,MLEZT5YURQ0KEUZIJ9XQB1JW,Cancelled,5,5,18155,3/29/2021,Lagos,Mushin
2540,Lagos,Renuzi Ventures,FALSE,6025869609e73f2f7a59aea7,Knorr Beef 17x50x8g ,9940,MLTCMIU5THV0GQMLFPMG9DWA,Delivered,10,10,99400,3/29/2021,Lagos,Mushin
2540,Lagos,Ecopeaks Limited,FALSE,6050914669c51b4e80e6ed5e,DANO COOL COW POWDER 12G,7995,ML5EHJJ8TXR02CRQJEB5B0UQ,Delivered,5,5,39975,3/29/2021,Lagos,Mushin
2540,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a12,COWBELL CHOCO 22.5G SACHET,7800,MLSQZH6I54EUQVQKZHUSKKFA,Delivered,20,20,156000,3/29/2021,Lagos,Mushin
2540,Lagos,Ecopeaks Limited,FALSE,6008646609e73f2f7a595e3a,Golden Penny Spaghetti,4560,MLNO1W1MFU9UC7JGALGTE8GG,Delivered,50,50,228000,3/29/2021,Lagos,Alimosho
2540,Lagos,Renuzi Ventures,FALSE,5fca12e83262da995e0d1a75,2SURE LIQUID 100ML,9600,MLIVDNTV8C5E6VSSJMDEGWYQ,Cancelled,10,10,96000,3/29/2021,Lagos,Alimosho
2539,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4000,ML45ZNWAJUGE6FYXMINHEPQA,Delivered,5000,5000,20000000,3/29/2021,Lagos,Alimosho
2538,Lagos,Ecopeaks Limited,FALSE,60085e1b09e73f2f7a595dd6,Indomie Chicken Flavour 70gm,2326,MLLDGQTOOUSKOR7K8T63ZXCG,Delivered,1,1,2326,3/29/2021,Lagos,Alimosho
2537,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4000,MLUVANRMO0RUKEX8DO52WZTG,Delivered,1,1,4000,3/29/2021,Lagos,Alimosho
2537,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,MLZGGDJCNLRKIZ0ORQHUHGFG,Delivered,2,2,2140,3/29/2021,Lagos,Alimosho
2536,Lagos,Mercy & Honey Ventures,FALSE,604a2127f77d7250766fed68,3CROWNS EVAPORATED -TIN 24 X 160g,4000,MLLRDW9WVD40EZUGQCBXHVIW,Delivered,2,2,8000,3/29/2021,Ogun,Alimosho
2535,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,MLBSENKX502E6QOAGPZ6233W,Cancelled,5,5,5350,3/29/2021,Lagos,Alimosho
2531,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,ML50HRWLPI5KUSDEPZNWOVMG,Cancelled,5,5,5350,3/27/2021,Lagos,Alimosho
2529,Lagos,Renuzi Ventures,FALSE,5fca12e93262da995e0d1a7c,PET 7UP H2O 60CL,930,MLZV89KYIPGKQRT393DKPUSW,Cancelled,1,1,930,3/26/2021,Lagos,Alimosho
2528,Lagos,Farmer First,FALSE,5fa90a25cc62feba7ebd41c7,Fresh Tomatoes ,19000,MLJF0SMS0B0EAVH4QSBLDRWQ,Cancelled,1,1,19000,3/26/2021,Lagos,Alimosho
2528,Lagos,Mercy & Honey Ventures,FALSE,604a1d66f77d7250766fed67,PEAK REG EVAPORATED - TIN 48X160G ,9840,MLAUNOHRJK3UMKVZB3QXN09G,Delivered,1,1,9840,3/26/2021,Lagos,Alimosho
2527,Lagos,Farmer First,FALSE,5fa90a25cc62feba7ebd41c7,Fresh Tomatoes ,19000,MLUUEL1HV1F0KWGV5XF5JJ8A,InvalidOrder,1,1,19000,3/26/2021,Lagos,Alimosho
2527,Lagos,Mercy & Honey Ventures,FALSE,604a1d66f77d7250766fed67,PEAK REG EVAPORATED - TIN 48X160G ,9840,MLAE7TGE8MTEUWGSEGTZZXQG,InvalidOrder,1,1,9840,3/26/2021,Lagos,Alimosho
2526,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1e,LOYA HI-CAL 850G,11200,MLWSNUZPCWD0W45G0IAKPCOG,Delivered,982,982,10998400,3/26/2021,Lagos,Alimosho
2525,Lagos,Tripple P Dazzled,FALSE,600ed19f09e73f2f7a597694,Milo 500g Refill,11378,MLGYS0R45M5EKK6SCIJCBJBW,Cancelled,5,5,56890,3/26/2021,Ogun,Alimosho
2524,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1a,LOYA HI-CAL 16G,8500,MLRHLTFOCR7KIOT70QAHXZCW,Cancelled,1,1,8500,3/26/2021,Ogun,Alimosho
2524,Lagos,Tripple P Dazzled,FALSE,600fcac309e73f2f7a5978c0,NESTLE GOLDEN MORN 50G,7850,MLP0GLBH0FCKI0CQUH1VRHDQ,Cancelled,5,5,39250,3/26/2021,Ogun,Alimosho
2524,Lagos,Deeski Store Limited,FALSE,602cc6e609e73f2f7a59c16f,Peak Milk 16g,11424,MLYR2BFGG3HKKU5MPF24VZZA,Delivered,1,1,11424,3/26/2021,Ogun,Alimosho
2524,Lagos,Mercy & Honey Ventures,FALSE,604a4fcff77d7250766fed6c,PEAK FILLED  EVAPORATED 48 X 160G,8508,MLBB7VM2YFIE0GVNLDOAK88A,Delivered,1,1,8508,3/26/2021,Ogun,Alimosho
2524,Lagos,Mercy & Honey Ventures,FALSE,604a240ff77d7250766fed69,3CROWNS EVAPORATED - TIN 48 X 160g,8200,MLGRNX4AW7V0U0BBVYUUQUIW,Delivered,1,1,8200,3/26/2021,Ogun,Alimosho
2523,Lagos,Deeski Store Limited,FALSE,602cd2e409e73f2f7a59c192,Nasco Cornflakes 30g,2000,MLVYI06C5FSUCVWKDVR143KW,Delivered,3000,3000,6000000,3/26/2021,Lagos,Alimosho
2522,Lagos,Tripple P Dazzled,FALSE,600fcac309e73f2f7a5978c0,NESTLE GOLDEN MORN 50G,7850,ML4CKIPFR0VUMXITJVC4I0MG,Cancelled,7,7,54950,3/26/2021,Ogun,Alimosho
2522,Lagos,Renuzi Ventures,FALSE,5fca12e83262da995e0d1a72,BLUE BAND SPREAD FOR BREAD  900G,9000,MLJX3EI3JBXEMVDIYMD7C2CQ,Cancelled,10,10,90000,3/26/2021,Ogun,Alimosho
2522,Lagos,Renuzi Ventures,FALSE,5fca12e83262da995e0d1a6d,BLUE BAND  SPREAD FOR BREAD 250G,6800,MLYSB02LXSXKAOLPXWVO187Q,Cancelled,5,5,34000,3/26/2021,Ogun,Alimosho
2521,Lagos,Tripple P Dazzled,FALSE,600fcac309e73f2f7a5978c0,NESTLE GOLDEN MORN 50G,7850,MLOUSLM9VW1KYT05GXJ560GG,Cancelled,5,5,39250,3/26/2021,Ogun,Alimosho
2521,Lagos,Renuzi Ventures,FALSE,5fca12e83262da995e0d1a70,BLUE BAND ORIGINAL 250G,7100,MLAOSA9WQ7PE6OSEHGHKSJMQ,Cancelled,5,5,35500,3/26/2021,Ogun,Alimosho
2521,Lagos,Renuzi Ventures,FALSE,5fca12e83262da995e0d1a72,BLUE BAND SPREAD FOR BREAD  900G,9000,MLCKJ0ZHS09KKQA0QDQ1RQ2Q,Cancelled,2,2,18000,3/26/2021,Ogun,Alimosho
2520,Lagos,Renuzi Ventures,FALSE,5fca12e93262da995e0d1a7d,PET MIR ORG 50CL,1050,MLQYGIBY35LECDT4TY86KJPA,Delivered,200,200,210000,3/26/2021,Lagos,Alimosho
2519,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,ML0QFMP8G850G4HCQYEV6LYW,Cancelled,10,10,10700,3/26/2021,Lagos,Alimosho
2518,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,MLNEZOSKKPBECABMNFQNM7KQ,Delivered,10,10,10700,3/26/2021,Lagos,Mushin
2517,Lagos,Deeski Store Limited,FALSE,603ff11e92b1f92e8f3d2e2b,DANO FULL CREAM 16g,9700,MLB49UG8CDAEYO7E0UPLWFBA,Cancelled,12,12,116400,3/25/2021,Lagos,Mushin
2517,Lagos,Deeski Store Limited,FALSE,602f473309e73f2f7a59c914,Nasco Cornflakes - 500g,6900,ML3ENKI7QCN0MJ79WKYHCXHQ,Delivered,5,5,34500,3/25/2021,Lagos,Mushin
2517,Lagos,Tripple P Dazzled,FALSE,600fcac309e73f2f7a5978c0,NESTLE GOLDEN MORN 50G,7850,ML0FDLUCJMFU0LDDPCZYXEVG,Cancelled,15,15,117750,3/25/2021,Lagos,Mushin
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457dd,COWBELL COFFEE MILK 25G SACHET,9481,MLPOB1CCWZCUYMDEPZDHXHQA,Delivered,10,10,94810,3/25/2021,Lagos,Mushin
2517,Lagos,Ecopeaks Limited,FALSE,605091db69c51b4e80e6ed60,GOLDEN PENNY SEMOVITA 500G,4151,MLM8002G0QWKQ0LN9AFA5JOW,Delivered,10,10,41510,3/25/2021,Lagos,Mushin
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a39,TOPTEA TT 1.9G PILLOW PACK,6700,MLNNCP0FKS60M8OGRA8UWOAA,Cancelled,6,6,40200,3/25/2021,Lagos,Mushin
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457f6,ONGA POWDER 6G CHICKEN,2819,MLMTUF1NOKPK6US6GZFK4SDG,Cancelled,1,1,2819,3/25/2021,Lagos,Mushin
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a2a,ONGA CUBE BEEF 4G CUBE (50x24),4700,MLV16NBFNO3U0K0EEU91JC0G,Cancelled,2,2,9400,3/25/2021,Lagos,Mushin
2517,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd4218,CLOSEUP DEEP ACTION RED (GAGA) 55G,12800,MLKRB6NIB3PEYDQYUEJAU8WG,Cancelled,4,4,51200,3/25/2021,Lagos,Mushin
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf45802,TWISCO BEVERAGE 500G TIN,14350,ML9UH0F4DFW0Y7W0FXHPBASG,Delivered,1,1,14350,3/25/2021,Lagos,Oshodi-Isolo
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a32,ONGA POWDER 6G STEW,2750,MLIENISBXZNUO2NE5LDZB22A,Delivered,2,2,5500,3/25/2021,Lagos,Alimosho
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf45801,TWISCO BEVERAGE 500G,11685,MLHQKHPR9WA0GJKJWNUZWL0W,Delivered,4,4,46740,3/25/2021,Lagos,Alimosho
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457d7,COWBELL 400G,10558,ML5B1FL0KSKUGOE86I1L7DXQ,Cancelled,5,5,52790,3/25/2021,Lagos,Alimosho
2517,Lagos,Tripple P Dazzled,FALSE,600fd22909e73f2f7a5978cf,Golden Morn 900g,7841,MLX5V0FFP3VUWTGMJ7DB2CKA,Delivered,5,5,39205,3/25/2021,Lagos,Oshodi-Isolo
2517,Lagos,Mercy & Honey Ventures,FALSE,604f3608b66cb5033cf457c8,PEAK 123 TIN 12 X 400G,15375,MLYFVQEBRTLE6WEO5S002EDA,Delivered,4,4,61500,3/25/2021,Lagos,Oshodi-Isolo
2517,Lagos,Deeski Store Limited,FALSE,602f46a309e73f2f7a59c912,Nasco Cornflakes - 350g,6500,MLROYTI400BU0Q1MRSV3690G,Delivered,10,10,65000,3/25/2021,Lagos,Surulere
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457fc,SUNVITA CEREAL CHOCO 500G,6304,MLBASBEQ14DEEXBLNR2F4QNW,Delivered,2,2,12608,3/25/2021,Lagos,Alimosho
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a10,COWBELL 400G,12500,ML0RM08KKAIEMZY4GDLN0Q9G,Cancelled,5,5,62500,3/25/2021,Lagos,Alimosho
2517,Lagos,Mercy & Honey Ventures,FALSE,604f33f1b66cb5033cf457c5,PEAK -POUCH 12 X 380G,12505,MLNVU2KCC2KEWTZVW1NXYDIA,Delivered,4,4,50020,3/25/2021,Lagos,Alimosho
2517,Lagos,Mercy & Honey Ventures,FALSE,604f30d5b66cb5033cf457c3,PEAK POUCH 6 X 850G,13838,MLLA69SNWQCU6Q3NSSWD0YVQ,Cancelled,4,4,55352,3/25/2021,Lagos,Surulere
2517,Lagos,Mercy & Honey Ventures,FALSE,604a240ff77d7250766fed69,3CROWNS EVAPORATED - TIN 48 X 160g,8200,MLZ85JEDKFE06L2FMBCXD80G,Delivered,5,5,41000,3/25/2021,Lagos,Surulere
2517,Lagos,Tripple P Dazzled,FALSE,604f62b1b66cb5033cf457d2,Top Tea Plain 1.9g Box Pack,7585,MLEKXNXASCAEOT5KMUOBC9GA,Delivered,2,2,15170,3/25/2021,Lagos,Alimosho
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457e4,LOYA PLAIN 900G,14760,ML1MDO0QEJFKKXYUCBS0DOCG,Cancelled,6,6,88560,3/25/2021,Lagos,Lagos Mainland
2517,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd421c,CLOSEUP EVERFRESH RED HOT 140G,14200,ML6JGXPRVDSK6QP2NLEKHQAQ,Delivered,7,7,99400,3/25/2021,Lagos,Lagos Mainland
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457e7,MIKSI PLAIN 12G,7585,ML9QYCMEX4Q0SCN0GNUJU2XG,Cancelled,5,5,37925,3/25/2021,Lagos,Surulere
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf45800,TWISCO BEVERAGE 25G,9981,MLSUYLZBFGZ0KL0JMUWELWLW,Delivered,6,6,59886,3/25/2021,Lagos,Surulere
2517,Lagos,Tripple P Dazzled,FALSE,600fce4309e73f2f7a5978cb,Golden Morn 450g ,8046,MLTWJWB9WSLKW105HTMQUZPG,Delivered,10,10,80460,3/25/2021,Lagos,Surulere
2517,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a92,PEPSODENT 3 PROTECTION ORGN 140G,15800,MLBB7PUUTV0KMBVQGLJ1XRHQ,Cancelled,10,10,158000,3/25/2021,Lagos,Surulere
2517,Lagos,Tripple P Dazzled,FALSE,600ed19f09e73f2f7a597694,Milo 500g Refill,11378,MLOHBFKFJMUEIWYJDBIA5Z5W,Delivered,20,20,227560,3/25/2021,Lagos,Badagry Division
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457f2,ONGA POWDER 50Gs GOG,3177,MLUYHCACA3KUCNGG6YFSWKWA,Delivered,2,2,6354,3/25/2021,Lagos,Kosofe
2517,Lagos,Ecopeaks Limited,FALSE,6008646609e73f2f7a595e3a,Golden Penny Spaghetti,4560,ML00KRBWFSDKMQEVIW1GF5EA,Delivered,50,50,228000,3/25/2021,Lagos,Alimosho
2517,Lagos,Deeski Store Limited,FALSE,602cc6e609e73f2f7a59c16f,Peak Milk 16g,11424,MLTM8L0ORYTEQZ360PQ5VF9W,Delivered,4,4,45696,3/25/2021,Lagos,Alimosho
2517,Lagos,Deeski Store Limited,FALSE,60377baa09e73f2f7a59e7af,Peak Refill 360g,12200,MLXDDSTW6G0EEFN018SWMRHW,Cancelled,4,4,48800,3/25/2021,Lagos,Alimosho
2517,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd421b,CLOSEUP EVER FRESH COOL BREEZE 140G,12300,MLIWSLBZ0YH0CZCPOKB0HIGA,Cancelled,7,7,86100,3/25/2021,Lagos,Alimosho
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a2f,ONGA POWDER 60Gs STEW,3100,MLGMROW0DGSEK5UTX8V8JYCW,Delivered,5,5,15500,3/25/2021,Lagos,Alimosho
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a14,COWBELL COFFEE MILK 20G SACHET,9800,MLZYJYJF00OK0T0XIJJFBTUA,Delivered,20,20,196000,3/25/2021,Lagos,Alimosho
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1e,LOYA HI-CAL 850G,11200,MLCMPQZZCWTUYZY3ZQQV4Q2G,Cancelled,5,5,56000,3/25/2021,Lagos,Alimosho
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457f7,ONGA POWDER 6G CLASSIC,2819,MLQNXERCJYJUGNDCBMGZDW4Q,Delivered,1,1,2819,3/25/2021,Lagos,Alimosho
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a0f,COWBELL 360G,8200,MLMPDSMA60IKMOZOJU5CGORQ,Cancelled,6,6,49200,3/25/2021,Lagos,Alimosho
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457e5,LOYA PLAIN 2500G,22550,MLZKSDADZQKUQJYYQMEWON9G,Cancelled,5,5,112750,3/25/2021,Lagos,Alimosho
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1f,LOYA PLAIN 14G,9940,ML0KO4XDU2LUEVIZGVTH4DGA,Delivered,5,5,49700,3/25/2021,Lagos,Lagos Island
2517,Lagos,Mercy & Honey Ventures,FALSE,604a26f3f77d7250766fed6a,PEAK TIN 6X2500G,47970,MLNOJYYPKKVEAPM3CKX7TCMG,Delivered,4,4,191880,3/25/2021,Lagos,Lagos Island
2517,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457f1,ONGA GOG 11G,3100,MLBQVEZR0GSEMAN7Y0WK0XJQ,Delivered,1,1,3100,3/25/2021,Lagos,Mushin
2517,Lagos,Mercy & Honey Ventures,FALSE,604f3866b66cb5033cf457cc,PEAK BABY 12 X 400g,23575,MLJYJSGIFW8E0TLH0GEO0VYA,Delivered,4,4,94300,3/25/2021,Lagos,Mushin
2517,Lagos,Mercy & Honey Ventures,FALSE,604f327cb66cb5033cf457c4,PEAK TIN 12 X 400g,15170,MLULE017SNLEKS06SJN0UUPQ,Delivered,7,7,106190,3/25/2021,Lagos,Mushin
2517,Lagos,Tripple P Dazzled,FALSE,600fc84709e73f2f7a5978b9,Milo 1kg Tin,13840,MLWJRMLFO7E0KKH4K82QV6RW,Cancelled,7,7,96880,3/25/2021,Lagos,Mushin
2517,Lagos,Ecopeaks Limited,FALSE,600864cc09e73f2f7a595e40,GOLDEN PENNY SPAGHETTINI 500G,4612,ML1BYGZKIXE0ITGUHPQZ8IGW,Delivered,50,50,230600,3/25/2021,Lagos,Mushin
2517,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1c,LOYA HI-CAL 350G,11275,MLSS059UED0KMITAQKDAYM6A,Delivered,5,5,56375,3/25/2021,Lagos,Mushin
2517,Lagos,Mercy & Honey Ventures,FALSE,604f3753b66cb5033cf457ca,PEAK 456 POUCH 12 X 400G,12608,MLSCLB5GEJPUSY7CIRLC8RPW,Cancelled,4,4,50432,3/25/2021,Lagos,Mushin
2516,Lagos,Product Plug,FALSE,605c879c69c51b4e80e6f1be,PET TEEM SODA 50CL,1070,MLPBYLKKJJMK2TXBD6RZGR1A,Delivered,5,5,5350,3/25/2021,Lagos,Mushin
2515,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,MLUPJZUEGDHKM5A1BWZIUA0A,Delivered,1,1,1070,3/25/2021,Lagos,Mushin
2514,Lagos,Renuzi Ventures,FALSE,5fca12e93262da995e0d1a7c,PET 7UP H2O 60CL,930,MLLCRN2ISPWUURDXBF9OSMMW,Cancelled,1,1,930,3/25/2021,Lagos,Mushin
2514,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,MLOEKNX9IBFE0HGUBGU0CWMW,Cancelled,1,1,1070,3/25/2021,Lagos,Mushin
2513,Lagos,Renuzi Ventures,FALSE,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9420,MLG37EVKJ0JKA8YHXKRFURPA,Delivered,50,50,471000,3/25/2021,Lagos,Mushin
2512,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,MLAFD3SEGLEEIKROWEUOPQOG,InvalidOrder,20,20,21400,3/25/2021,Lagos,Mushin
2511,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,MLSBNXQ7XH0UMU0XHBSSLJOW,Cancelled,20,20,21400,3/25/2021,Lagos,Mushin
2510,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,MLU03NDRM1AEEVXEXTQ8HW2W,Cancelled,10,10,10700,3/25/2021,Lagos,Mushin
2509,Lagos,Product Plug,FALSE,605ca14069c51b4e80e6f1c5,LIPTON ICE TEA - PEACH 50CL,1070,ML3T2RFPL0XK2S9ZC4F2OYGQ,Cancelled,50,50,53500,3/25/2021,Lagos,Mushin
2508,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457df,COWBELL PLAIN 350G,8400,MLJ5GRH3OTU0CQ6VKEXDH54Q,Cancelled,5,5,42000,3/25/2021,Lagos,Mushin
2508,Lagos,Deeski Store Limited,FALSE,603ff11e92b1f92e8f3d2e2b,DANO FULL CREAM 16g,9700,MLNG8B54IKIE0BTY0QELVZMQ,Cancelled,5,5,48500,3/25/2021,Lagos,Mushin
2508,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1e,LOYA HI-CAL 850G,11200,MLUHRKJCFOP00GCQ3QYCL6MG,Cancelled,5,5,56000,3/25/2021,Lagos,Mushin
2508,Lagos,Mercy & Honey Ventures,FALSE,604f30d5b66cb5033cf457c3,PEAK POUCH 6 X 850G,13838,MLYXCIR07V4K2JD3JUBT98UA,Cancelled,10,10,138380,3/25/2021,Lagos,Alimosho
2508,Lagos,Tripple P Dazzled,FALSE,60508a16b66cb5033cf457e4,LOYA PLAIN 900G,14760,MLAEPVERWANUKLGIPBEJYQFW,Cancelled,2,2,29520,3/25/2021,Lagos,Alimosho
2507,Lagos,Mercy & Honey Ventures,FALSE,604a240ff77d7250766fed69,3CROWNS EVAPORATED - TIN 48 X 160g,8200,ML9PIH9VXUE02SKRSKGBPOGW,Delivered,1,1,8200,3/25/2021,Lagos,Alimosho
2507,Lagos,Tripple P Dazzled,FALSE,600fcac309e73f2f7a5978c0,NESTLE GOLDEN MORN 50G,7850,MLTKDKSLXX4ECFU24O82E3EQ,Cancelled,1,1,7850,3/25/2021,Lagos,Alimosho
2507,Lagos,Tripple P Dazzled,FALSE,600ed19f09e73f2f7a597694,Milo 500g Refill,11378,MLERYCD0ZQ00ALOBRKMR32OQ,Delivered,1,1,11378,3/25/2021,Lagos,Alimosho
2507,Lagos,Tripple P Dazzled,FALSE,600fce4309e73f2f7a5978cb,Golden Morn 450g ,8046,MLXPLQTEF9A0AFBKIAGWTK7A,Delivered,1,1,8046,3/25/2021,Lagos,Alimosho
2506,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a1e,LOYA HI-CAL 850G,11200,MLYCOVFXVZNK0KXUF0KMV4YQ,Delivered,2,2,22400,3/25/2021,Lagos,Mushin
2506,Lagos,Mercy & Honey Ventures,FALSE,604f30d5b66cb5033cf457c3,PEAK POUCH 6 X 850G,13838,ML0PESQW1QHEWATTZSXOIGOG,Delivered,5,5,69190,3/25/2021,Lagos,Mushin
2506,Lagos,Renuzi Ventures,FALSE,5fc8be073262da995e0d1a20,LOYA PLAIN 900G,14900,MLJWGEW7XI0K62ANE0YJZD0G,Delivered,2,2,29800,3/25/2021,Lagos,Mushin
2505,Lagos,Renuzi Ventures,FALSE,5fcf9cc73262da995e0d1a97,SUNLIGHT POWDER DESTINY PINK 200G,2000,MLNMIJKXIPI0K1RXT02R1ZPW,Delivered,5,5,10000,3/25/2021,Lagos,Mushin
2504,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd421c,CLOSEUP EVERFRESH RED HOT 140G,14200,MLTHBPEDQDFKICK4ZDBCML8G,Delivered,1000,1000,14200000,3/25/2021,Lagos,Mushin
2503,Lagos,Ecopeaks Limited,FALSE,60085e1b09e73f2f7a595dd6,Indomie Chicken Flavour 70gm,2326,ML4KJQ590SJEI5H5GWDL2KEQ,Delivered,1,1,2326,3/25/2021,Lagos,Mushin
2502,Lagos,Tripple P Dazzled,FALSE,600fd22909e73f2f7a5978cf,Golden Morn 900g,7841,MLALXIAWFGZ00A2T5NWYWC5G,InvalidOrder,1,1,7841,3/25/2021,Oyo,Mushin
2502,Lagos,Tripple P Dazzled,FALSE,600fd22909e73f2f7a5978cf,Golden Morn 900g,7841,MLG600EA0U6KGGUES4MFEKCG,Cancelled,1,1,7841,3/25/2021,Oyo,Mushin
2501,Lagos,Tripple P Dazzled,FALSE,60110fab09e73f2f7a597edb,NESTLE MILO READY TO DRINK 180ML,1076,MLCFRTNWVI700Y9U5EA0J8NQ,Cancelled,1,1,1076,3/25/2021,Lagos,Surulere
2500,Lagos,Tripple P Dazzled,FALSE,600ecba709e73f2f7a59768b,Milo 20g,9000,ML1S7HBS80ZKG3W40OKGBIAW,Cancelled,1,1,9000,3/25/2021,Lagos,Surulere
2500,Lagos,Tripple P Dazzled,FALSE,600fcac309e73f2f7a5978c0,NESTLE GOLDEN MORN 50G,7850,MLSCKKU2RWAUSWXBAM6HNJKG,Cancelled,1,1,7850,3/25/2021,Lagos,Surulere
2500,Lagos,Deeski Store Limited,FALSE,602cd2e409e73f2f7a59c192,Nasco Cornflakes 30g,2000,MLNTYHXC70B069UVQSXYPF0G,Delivered,1,1,2000,3/25/2021,Lagos,Ibeju-Lekki
2500,Lagos,Tripple P Dazzled,FALSE,600ed19f09e73f2f7a597694,Milo 500g Refill,11378,MLD0LQ4YSSXEYEX9OB4GOIFG,Delivered,1,1,11378,3/25/2021,Lagos,
2499,Lagos,Tripple P Dazzled,FALSE,600ecba709e73f2f7a59768b,Milo 20g,9000,MLIP10KKZBDUYNF86BGJYNTW,Delivered,1000,1000,9000000,3/25/2021,Lagos,
2498,Lagos,Deeski Store Limited,FALSE,603fef5892b1f92e8f3d2e27,DANO COOL COW 12g,7995,MLPBFXT25N4E6LPL3AH8JLQW,Cancelled,1,1,7995,3/24/2021,Lagos,
2497,Lagos,Tripple P Dazzled,FALSE,600ecba709e73f2f7a59768b,Milo 20g,8900,MLQZQ08RVCY0AWXAANS43PLA,Cancelled,100,100,890000,3/24/2021,Lagos,
2496,Lagos,Tripple P Dazzled,FALSE,600ecba709e73f2f7a59768b,Milo 20g,8900,MLCCDOVADKKEOHGNR8LFBVRG,Cancelled,100,100,890000,3/24/2021,Lagos,
2495,Lagos,Tripple P Dazzled,FALSE,600ecba709e73f2f7a59768b,Milo 20g,8950,MLRADAOPYHIU25HFUAXFB5NG,Cancelled,250,250,2237500,3/24/2021,Lagos,
2494,Lagos,Renuzi Ventures,FALSE,5fbbadadcc62feba7ebd421c,CLOSEUP EVERFRESH RED HOT 140G,14500,ML4TE3C7DL0EANLO2DRPDO8Q,InvalidOrder,10,10,145000,3/24/2021,Lagos,
